muscle_T2star.dcm,muscle_FATFRACTION.dcm,muscle_B0.dcm,muscle_WATER.dcm,muscle_FAT.dcm,vertebrae_T2star.dcm,vertebrae_FATFRACTION.dcm,vertebrae_B0.dcm,vertebrae_WATER.dcm,vertebrae_FAT.dcm
"[9.618e+04 6.577e+03 4.592e+03 1.155e+03 6.018e+03 1.061e+03 8.320e+02
 8.150e+02 5.712e+03 5.720e+02 9.210e+02 3.000e+02 8.260e+02 8.820e+02
 9.050e+02 8.140e+02 5.894e+03 3.620e+02 1.228e+03 2.280e+02 2.680e+02
 9.710e+02 4.000e+02 2.340e+02 1.008e+03 1.009e+03 1.037e+03 5.182e+03
 3.800e+01 2.740e+02 3.170e+02 9.960e+02 1.202e+03 7.480e+02 6.297e+03
 4.145e+03]","[0.31830989 0.00852094 0.0233906  0.04044181 0.0164413  0.0148914
 0.0288955  0.00870243 0.01462604 0.03229931 0.02758452 0.02661184
 0.04859434 0.00493457 0.00888596 0.02545207 0.04122817 0.03503646
 0.03579165 0.08873344 0.06232634 0.05000171 0.01881141 0.01920743
 0.01555114]","[ 2.15156398e-01  2.66435776e+03  9.98935286e-01  1.25120860e+06
  5.88924304e-01  2.35977901e+03  5.00217006e+06  6.54406368e+00
  8.40830870e+00  8.28723355e-05  3.44056686e+00 -6.01034358e-01
  9.99635815e-01  2.10946481e-01  2.53039599e+04  9.89885267e-01
  1.25084665e+06  5.57616533e-01  2.36569324e+03  4.97808264e+06
  6.63701394e+00  8.68028021e+00  7.67321126e-05  3.78076256e+00
 -5.58721677e-01  9.99402521e-01  2.11704835e-01  2.31310032e+04
  9.90750546e-01  1.25039832e+06  5.77791226e-01  2.36538119e+03
  4.97846227e+06  6.59335127e+00  8.45751620e+00  8.10661291e-05
  3.47030483e+00 -5.93993777e-01  9.99605946e-01  2.10949990e-01
  2.53979748e+04  9.89847686e-01  1.25084665e+06  5.52649325e-01
  2.36569324e+03  4.97798863e+06  6.63869512e+00  8.69585267e+00
  7.58096475e-05  3.86585031e+00 -5.56136017e-01  9.99383614e-01]","[8.8745e+04 9.6380e+03 6.3260e+03 1.3200e+03 9.9660e+03 1.2600e+03
 9.2200e+02 8.8600e+02 7.8500e+03 9.6600e+02 8.9400e+02 1.6300e+02
 6.9300e+02 9.0300e+02 9.2200e+02 7.5000e+02 8.8070e+03 1.5800e+02
 7.8900e+02 1.3100e+02 1.7300e+02 7.6400e+02 2.8600e+02 9.8000e+01
 6.6600e+02 7.2300e+02 7.3100e+02 4.3120e+03 8.0000e+00 1.4100e+02
 1.1400e+02 7.8700e+02 7.6100e+02 7.1800e+02 4.6330e+03 2.9960e+03]","[1.0, 0.9028882384300232, 0.6877354383468628, 0.6102972030639648, 0.6149016618728638, 0.5830891728401184, 0.5550439357757568, 0.5073252320289612, 0.45709502696990967, 0.42988699674606323, 0.406027615070343, 0.3938886523246765, 0.3177061676979065, 0.28882378339767456, 0.2687316834926605, 0.2591042220592499, 0.21305985748767853, 0.2046881467103958, 0.19924654066562653, 0.17413143813610077, 0.1825031340122223, 0.1598995327949524, 0.16534115374088287, 0.13771452009677887, 0.13980744779109955, 0.1477605700492859, 0.13771452009677887, 0.13269150257110596, 0.12055253237485886, 0.12264546006917953, 0.1268313080072403, 0.10464629530906677, 0.10841356217861176, 0.10925073176622391, 0.10715780407190323, 0.10715780407190323, 0.1025533676147461, 0.0937630832195282, 0.09962327033281326, 0.09669318050146103, 0.10171619802713394, 0.09753035008907318, 0.09125156700611115, 0.08413562178611755, 0.08874005824327469, 0.09418166428804398, 0.10380912572145462, 0.08790288865566254, 0.09585600346326828, 0.10841356217861176, 0.10297195613384247, 0.1025533676147461, 0.0954374223947525, 0.10925073176622391, 0.0849727913737297, 0.08078694343566895, 0.09083298593759537, 0.08622854948043823, 0.08371703326702118, 0.09878610074520111, 0.08413562178611755, 0.07869401574134827, 0.08078694343566895, 0.07953118532896042, 0.07157806307077408, 0.07827542722225189, 0.08204269409179688, 0.07032231241464615, 0.0832984521985054, 0.0728338211774826, 0.07032231241464615, 0.06571787595748901, 0.06864797323942184, 0.06278777867555618, 0.06320635974407196, 0.061532020568847656, 0.05818333849310875, 0.0590205118060112, 0.06613645702600479, 0.0485558807849884, 0.05776475369930267, 0.04981163516640663, 0.05483466014266014, 0.04604436829686165, 0.0468815416097641, 0.03809124976396561, 0.047300126403570175, 0.03348681330680847, 0.03934700787067413, 0.03557974100112915, 0.034742571413517, 0.03348681330680847, 0.033068228513002396, 0.03139388933777809, 0.028045207262039185, 0.032231058925390244, 0.035161156207323074, 0.029300963506102562, 0.03934700787067413, 0.03348681330680847, 0.02762662246823311, 0.029719548299908638, 0.03934700787067413, 0.030975302681326866, 0.03181247413158417, 0.03767266497015953, 0.027208037674427032, 0.03055671788752079, 0.023859355598688126, 0.029300963506102562, 0.03139388933777809, 0.030138133093714714, 0.028045207262039185, 0.025115111842751503, 0.025115111842751503, 0.026789451017975807, 0.02637086622416973, 0.022603599354624748, 0.023022184148430824, 0.021766429767012596, 0.0242779403924942, 0.0242779403924942, 0.023859355598688126, 0.02553369663655758, 0.022185014560818672, 0.027208037674427032, 0.022185014560818672, 0.01925491914153099, 0.020092088729143143, 0.022603599354624748, 0.026789451017975807, 0.017580578103661537, 0.019673503935337067, 0.02344077080488205, 0.023022184148430824, 0.01841774769127369, 0.02134784497320652, 0.025952281430363655, 0.01925491914153099, 0.02553369663655758, 0.02134784497320652, 0.020929258316755295, 0.022603599354624748, 0.025115111842751503, 0.019673503935337067, 0.014650481753051281, 0.017580578103661537, 0.01925491914153099, 0.02134784497320652, 0.02051067352294922, 0.022185014560818672, 0.022185014560818672, 0.023859355598688126, 0.022603599354624748, 0.020092088729143143, 0.012976140715181828, 0.02134784497320652, 0.016743406653404236, 0.022603599354624748, 0.02134784497320652, 0.023859355598688126, 0.022603599354624748, 0.02134784497320652, 0.014650481753051281, 0.021766429767012596, 0.022603599354624748, 0.01632482185959816, 0.019673503935337067, 0.022603599354624748, 0.020092088729143143, 0.023859355598688126, 0.0242779403924942, 0.020929258316755295, 0.020929258316755295, 0.01925491914153099, 0.019673503935337067, 0.023022184148430824, 0.021766429767012596, 0.017999162897467613, 0.023859355598688126, 0.023859355598688126, 0.03348681330680847, 0.022185014560818672, 0.022185014560818672, 0.022185014560818672, 0.025952281430363655, 0.025115111842751503, 0.01716199330985546, 0.025952281430363655, 0.020092088729143143, 0.01925491914153099, 0.015487651340663433, 0.022185014560818672, 0.019673503935337067, 0.017999162897467613, 0.01716199330985546, 0.018836332485079765, 0.01423189602792263, 0.0242779403924942, 0.017999162897467613, 0.024696525186300278, 0.022185014560818672, 0.025952281430363655, 0.016743406653404236, 0.02134784497320652, 0.021766429767012596, 0.025115111842751503, 0.020092088729143143, 0.01925491914153099, 0.020092088729143143, 0.018836332485079765, 0.020092088729143143, 0.018836332485079765, 0.01716199330985546, 0.01423189602792263, 0.015906237065792084, 0.01716199330985546, 0.017580578103661537, 0.017580578103661537, 0.01716199330985546, 0.015069066546857357, 0.018836332485079765, 0.022603599354624748, 0.020092088729143143, 0.01925491914153099, 0.02051067352294922, 0.01925491914153099, 0.01716199330985546, 0.017580578103661537, 0.017999162897467613, 0.020929258316755295, 0.013394725508987904, 0.010046044364571571, 0.013394725508987904, 0.014650481753051281, 0.015487651340663433, 0.02134784497320652, 0.020092088729143143, 0.017580578103661537, 0.013394725508987904, 0.015069066546857357, 0.017580578103661537, 0.019673503935337067, 0.019673503935337067, 0.012557555921375751, 0.01716199330985546, 0.02051067352294922, 0.016743406653404236, 0.022603599354624748, 0.017580578103661537, 0.018836332485079765, 0.025952281430363655, 0.01716199330985546, 0.020092088729143143, 0.020092088729143143, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03448275849223137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2068965584039688, 0.0, 0.0, 0.03448275849223137, 0.0, 0.0, 0.03448275849223137, 0.03448275849223137, 0.03448275849223137, 0.06896551698446274, 0.0, 0.06896551698446274, 0.03448275849223137, 0.0, 0.06896551698446274, 0.03448275849223137, 0.03448275849223137, 0.03448275849223137, 0.06896551698446274, 0.06896551698446274, 0.06896551698446274, 0.2068965584039688, 0.06896551698446274, 0.03448275849223137, 0.0, 0.0, 0.0, 0.0, 0.03448275849223137, 0.06896551698446274, 0.1034482792019844, 0.03448275849223137, 0.06896551698446274, 0.03448275849223137, 0.1034482792019844, 0.13793103396892548, 0.06896551698446274, 0.1034482792019844, 0.03448275849223137, 0.06896551698446274, 0.06896551698446274, 0.17241379618644714, 0.17241379618644714, 0.17241379618644714, 0.13793103396892548, 0.17241379618644714, 0.06896551698446274, 0.1034482792019844, 0.06896551698446274, 0.1034482792019844, 0.1034482792019844, 0.13793103396892548, 0.13793103396892548, 0.03448275849223137, 0.13793103396892548, 0.13793103396892548, 0.3448275923728943, 0.03448275849223137, 0.2068965584039688, 0.3103448152542114, 0.1034482792019844, 0.13793103396892548, 0.17241379618644714, 0.27586206793785095, 0.27586206793785095, 0.2068965584039688, 0.3103448152542114, 0.1034482792019844, 0.06896551698446274, 0.17241379618644714, 0.24137930572032928, 0.24137930572032928, 0.2068965584039688, 0.2068965584039688, 0.48275861144065857, 0.4137931168079376, 0.3448275923728943, 0.17241379618644714, 0.24137930572032928, 0.27586206793785095, 0.06896551698446274, 0.37931033968925476, 0.27586206793785095, 0.3103448152542114, 0.2068965584039688, 0.13793103396892548, 0.24137930572032928, 0.4137931168079376, 0.3448275923728943, 0.517241358757019, 0.5517241358757019, 0.3103448152542114, 0.48275861144065857, 0.3448275923728943, 0.37931033968925476, 0.27586206793785095, 0.3103448152542114, 0.4482758641242981, 0.27586206793785095, 0.5517241358757019, 0.3448275923728943, 0.3103448152542114, 0.3448275923728943, 0.5517241358757019, 0.37931033968925476, 0.6551724076271057, 0.3103448152542114, 0.3103448152542114, 0.3103448152542114, 0.6551724076271057, 0.3448275923728943, 0.27586206793785095, 0.4137931168079376, 0.48275861144065857, 0.3448275923728943, 0.5862069129943848, 0.4482758641242981, 0.4482758641242981, 0.48275861144065857, 0.517241358757019, 0.6896551847457886, 0.7241379022598267, 0.48275861144065857, 0.5862069129943848, 0.5517241358757019, 0.48275861144065857, 0.6206896305084229, 0.517241358757019, 0.3103448152542114, 0.37931033968925476, 0.7586206793785095, 0.517241358757019, 0.37931033968925476, 0.4482758641242981, 0.7931034564971924, 0.6551724076271057, 0.4137931168079376, 0.8620689511299133, 0.7241379022598267, 0.8620689511299133, 0.5517241358757019, 0.8275862336158752, 0.24137930572032928, 0.4482758641242981, 0.5862069129943848, 0.6896551847457886, 0.2068965584039688, 0.6896551847457886, 0.6551724076271057, 0.7586206793785095, 0.3448275923728943, 0.6896551847457886, 0.5517241358757019, 0.6206896305084229, 0.7931034564971924, 0.5862069129943848, 0.8620689511299133, 0.5862069129943848, 0.7586206793785095, 0.7241379022598267, 0.5517241358757019, 0.517241358757019, 0.4137931168079376, 0.6206896305084229, 0.6551724076271057, 0.48275861144065857, 0.6896551847457886, 0.6551724076271057, 0.4137931168079376, 0.6896551847457886, 0.4482758641242981, 0.8965517282485962, 0.5517241358757019, 0.4137931168079376, 0.8275862336158752, 0.6206896305084229, 0.7241379022598267, 0.4482758641242981, 0.4482758641242981, 0.517241358757019, 0.7586206793785095, 0.517241358757019, 0.4482758641242981, 0.48275861144065857, 0.37931033968925476, 0.8620689511299133, 0.8275862336158752, 0.7586206793785095, 0.6206896305084229, 0.6896551847457886, 0.8275862336158752, 0.7586206793785095, 1.0, 0.7931034564971924, 0.6551724076271057, 0.7586206793785095, 0.7241379022598267, 0.5862069129943848, 0.6551724076271057, 0.48275861144065857, 0.8275862336158752, 0.48275861144065857, 1.0, 0.8620689511299133, 0.6896551847457886, 0.6551724076271057, 1.0, 0.517241358757019, 0.8275862336158752, 0.7241379022598267, 0.517241358757019, 0.7586206793785095, 0.7586206793785095, 0.517241358757019, 0.5862069129943848, 0.7931034564971924, 0.48275861144065857, 1.0, 0.8965517282485962, 0.6206896305084229, 0.6551724076271057, 0.7931034564971924, 0.7241379022598267, 0.8275862336158752, 0.7586206793785095, 0.48275861144065857, 0.8620689511299133, 0.517241358757019, 0.6206896305084229, 0.7241379022598267, 0.7931034564971924, 0.5862069129943848, 0.8275862336158752, 0.6206896305084229, 0.7586206793785095, 0.931034505367279, 0.0]","[0.31830989 0.03455633 0.02803915 0.00958509 0.05519043 0.03756586
 0.03717722 0.01133524 0.04807909 0.09568001 0.04591301 0.04169442
 0.01744831 0.00173628 0.04899098 0.00292675 0.13052022 0.06393749
 0.05335375 0.09325324 0.14329823 0.01389782 0.03391289 0.00771204
 0.07158441]","[4.3460e+03 2.1180e+03 4.1290e+03 2.1100e+02 1.1281e+04 1.1100e+02
 1.7600e+02 1.5100e+02 9.9330e+03 1.2300e+02 1.8900e+02 1.3000e+01
 2.0300e+02 2.2000e+02 2.2400e+02 1.7000e+02 1.0331e+04 1.1000e+01
 1.9000e+02 1.1000e+01 9.0000e+00 1.1500e+02 7.8000e+01 9.0000e+00
 1.5900e+02 1.7400e+02 1.3900e+02 3.0610e+03 1.0000e+00 1.4000e+01
 4.0000e+00 1.3500e+02 9.7000e+01 6.1000e+01 1.2400e+03 7.3900e+02]","[0.4524608552455902, 0.9161073565483093, 1.0, 0.7455257177352905, 0.47930648922920227, 0.336129754781723, 0.25223714113235474, 0.2393735945224762, 0.24049216508865356, 0.2281879186630249, 0.22651006281375885, 0.20134228467941284, 0.19463087618350983, 0.2030201405286789, 0.18624161183834076, 0.15100671350955963, 0.15883669257164001, 0.1554809808731079, 0.1482102870941162, 0.14205816388130188, 0.13814318180084229, 0.1409395933151245, 0.1414988785982132, 0.1342281848192215, 0.14317673444747925, 0.13255032896995544, 0.12751677632331848, 0.12248322367668152, 0.11800894886255264, 0.11689037829637527, 0.112416110932827, 0.12024608254432678, 0.09955257177352905, 0.0939597338438034, 0.0906040295958519, 0.1012304276227951, 0.08389262109994888, 0.09172259271144867, 0.09004474431276321, 0.1157718151807785, 0.0978747233748436, 0.10011185705661774, 0.10906039923429489, 0.1157718151807785, 0.13646532595157623, 0.11465324461460114, 0.12360178679227829, 0.11185682564973831, 0.11744966357946396, 0.112416110932827, 0.08948545902967453, 0.10178970545530319, 0.10794183611869812, 0.09843400120735168, 0.09228187799453735, 0.09563758224248886, 0.09619686752557755, 0.07382550090551376, 0.08836688846349716, 0.0866890400648117, 0.0866890400648117, 0.0760626420378685, 0.07382550090551376, 0.07885906100273132, 0.06543624401092529, 0.07438478618860245, 0.06711409240961075, 0.06767337769269943, 0.07438478618860245, 0.07662192732095718, 0.07382550090551376, 0.07718120515346527, 0.07270693778991699, 0.07662192732095718, 0.06431767344474792, 0.06711409240961075, 0.06599552929401398, 0.08277405053377151, 0.07158836722373962, 0.07662192732095718, 0.07941834628582001, 0.06208053603768349, 0.07662192732095718, 0.07774049043655396, 0.0615212544798851, 0.07270693778991699, 0.07214765250682831, 0.06823266297578812, 0.07214765250682831, 0.07718120515346527, 0.07326621562242508, 0.07885906100273132, 0.07550335675477982, 0.07270693778991699, 0.07941834628582001, 0.08612975478172302, 0.08836688846349716, 0.08501118421554565, 0.08389262109994888, 0.07550335675477982, 0.09563758224248886, 0.09004474431276321, 0.08053690940141678, 0.09340044856071472, 0.10178970545530319, 0.10011185705661774, 0.09955257177352905, 0.09451901912689209, 0.10067114233970642, 0.09731543809175491, 0.11409395933151245, 0.10906039923429489, 0.11633109301328659, 0.1085011214017868, 0.11073825508356094, 0.11073825508356094, 0.11185682564973831, 0.11689037829637527, 0.13478747010231018, 0.11521252989768982, 0.11689037829637527, 0.11073825508356094, 0.12583892047405243, 0.12360178679227829, 0.14038030803203583, 0.15156599879264832, 0.1414988785982132, 0.15827740728855133, 0.16107381880283356, 0.18568232655525208, 0.18008948862552643, 0.18288590013980865, 0.1996644288301468, 0.18568232655525208, 0.20525726675987244, 0.19407159090042114, 0.2281879186630249, 0.24105145037174225, 0.2533557116985321, 0.28467562794685364, 0.25894853472709656, 0.2891498804092407, 0.31263983249664307, 0.2891498804092407, 0.2651006579399109, 0.27628636360168457, 0.2746084928512573, 0.2539149820804596, 0.25615212321281433, 0.22595077753067017, 0.22259508073329926, 0.20861297845840454, 0.19295302033424377, 0.1733780801296234, 0.15100671350955963, 0.14597316086292267, 0.13870246708393097, 0.14429530501365662, 0.10626398026943207, 0.11409395933151245, 0.10794183611869812, 0.09228187799453735, 0.07158836722373962, 0.06655480712652206, 0.05480984225869179, 0.0469798669219017, 0.04082773998379707, 0.03803132101893425, 0.03914988785982132, 0.039709173142910004, 0.031319908797740936, 0.03523489832878113, 0.027404921129345894, 0.02460850030183792, 0.021812081336975098, 0.020134227350354195, 0.02348993346095085, 0.015100670978426933, 0.026286354288458824, 0.01733780838549137, 0.016219239681959152, 0.015100670978426933, 0.01286353450268507, 0.013982103206217289, 0.01230425015091896, 0.015659954398870468, 0.016778523102402687, 0.011185682378709316, 0.007829977199435234, 0.007270693313330412, 0.00615212507545948, 0.0044742729514837265, 0.010067113675177097, 0.005033556837588549, 0.008389261551201344, 0.007270693313330412, 0.005592841189354658, 0.00615212507545948, 0.0044742729514837265, 0.0044742729514837265, 0.005033556837588549, 0.003914988599717617, 0.007270693313330412, 0.0044742729514837265, 0.0022371364757418633, 0.0044742729514837265, 0.00671140942722559, 0.0044742729514837265, 0.003355704713612795, 0.002796420594677329, 0.005033556837588549, 0.003914988599717617, 0.003355704713612795, 0.0022371364757418633, 0.005033556837588549, 0.0022371364757418633, 0.002796420594677329, 0.0016778523568063974, 0.005033556837588549, 0.0022371364757418633, 0.002796420594677329, 0.002796420594677329, 0.002796420594677329, 0.003914988599717617, 0.003355704713612795, 0.003914988599717617, 0.0005592841189354658, 0.0005592841189354658, 0.0022371364757418633, 0.0011185682378709316, 0.0011185682378709316, 0.0016778523568063974, 0.0011185682378709316, 0.0005592841189354658, 0.0, 0.0022371364757418633, 0.0016778523568063974, 0.0005592841189354658, 0.0, 0.0005592841189354658, 0.0, 0.0005592841189354658, 0.0005592841189354658, 0.0005592841189354658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005592841189354658, 0.0, 0.0]","[0.1780821979045868, 0.2850198745727539, 0.5165709257125854, 0.7074679732322693, 0.8382678031921387, 0.9372514486312866, 1.0, 0.9703933000564575, 0.88245689868927, 0.7711002826690674, 0.6513477563858032, 0.5351303815841675, 0.4706142246723175, 0.4414494037628174, 0.37560760974884033, 0.360141396522522, 0.3362792730331421, 0.32037118077278137, 0.3040212094783783, 0.30534687638282776, 0.32037118077278137, 0.29783472418785095, 0.31506848335266113, 0.30181175470352173, 0.30623066425323486, 0.2925320267677307, 0.27971717715263367, 0.26380911469459534, 0.28369420766830444, 0.22757402062416077, 0.21741051971912384, 0.20282810926437378, 0.1847105622291565, 0.18250110745429993, 0.14891736209392548, 0.12903225421905518, 0.12196199595928192, 0.09898365288972855, 0.10693769156932831, 0.0720282793045044, 0.0720282793045044, 0.07114449888467789, 0.07070260494947433, 0.05788775905966759, 0.06539991497993469, 0.06053910776972771, 0.04993371665477753, 0.05523641034960747, 0.054794520139694214, 0.04595669358968735, 0.0596553236246109, 0.0463985875248909, 0.052143171429634094, 0.041537780314683914, 0.03579319640994072, 0.0397702157497406, 0.04684047773480415, 0.030932391062378883, 0.041979674249887466, 0.041979674249887466, 0.044189129024744034, 0.02916482463479042, 0.034909412264823914, 0.028722934424877167, 0.026955369859933853, 0.028722934424877167, 0.027397260069847107, 0.026071585714817047, 0.024304021149873734, 0.019001325592398643, 0.023420238867402077, 0.019443217664957047, 0.022978346794843674, 0.018117543309926987, 0.022094564512372017, 0.020326999947428703, 0.01855943351984024, 0.019001325592398643, 0.01723376102745533, 0.019443217664957047, 0.015024304389953613, 0.017675651237368584, 0.01590808667242527, 0.01590808667242527, 0.016349978744983673, 0.01723376102745533, 0.01458241231739521, 0.011489173397421837, 0.01458241231739521, 0.012372956611216068, 0.014140521176159382, 0.013256738893687725, 0.01458241231739521, 0.020326999947428703, 0.015466195531189442, 0.013698630034923553, 0.014140521176159382, 0.01458241231739521, 0.014140521176159382, 0.016791868954896927, 0.014140521176159382, 0.015466195531189442, 0.01458241231739521, 0.015024304389953613, 0.015466195531189442, 0.013256738893687725, 0.011047282256186008, 0.010163499973714352, 0.012814847752451897, 0.012814847752451897, 0.011489173397421837, 0.01060539111495018, 0.011931064538657665, 0.007512152194976807, 0.00927971675992012, 0.011931064538657665, 0.007070260588079691, 0.008837825618684292, 0.005744586698710918, 0.007954043336212635, 0.00927971675992012, 0.008395934477448463, 0.00927971675992012, 0.0066283694468438625, 0.007070260588079691, 0.004860804416239262, 0.008837825618684292, 0.008837825618684292, 0.007954043336212635, 0.004418912809342146, 0.011047282256186008, 0.007954043336212635, 0.01060539111495018, 0.009721608832478523, 0.013698630034923553, 0.01458241231739521, 0.011931064538657665, 0.00927971675992012, 0.007954043336212635, 0.008837825618684292, 0.011047282256186008, 0.010163499973714352, 0.013698630034923553, 0.011047282256186008, 0.007954043336212635, 0.008837825618684292, 0.01723376102745533, 0.016349978744983673, 0.020768890157341957, 0.024745913222432137, 0.026955369859933853, 0.024745913222432137, 0.026071585714817047, 0.030048608779907227, 0.029606716707348824, 0.02783915214240551, 0.03535130247473717, 0.02651347778737545, 0.030048608779907227, 0.03049049898982048, 0.034909412264823914, 0.033583737909793854, 0.028722934424877167, 0.02916482463479042, 0.028281042352318764, 0.024745913222432137, 0.028722934424877167, 0.02386212907731533, 0.020326999947428703, 0.024745913222432137, 0.027397260069847107, 0.025629695504903793, 0.020326999947428703, 0.020768890157341957, 0.020326999947428703, 0.022978346794843674, 0.02386212907731533, 0.018117543309926987, 0.024745913222432137, 0.03049049898982048, 0.031374283134937286, 0.01723376102745533, 0.028722934424877167, 0.024304021149873734, 0.017675651237368584, 0.032258063554763794, 0.029606716707348824, 0.026071585714817047, 0.02651347778737545, 0.04065399989485741, 0.024745913222432137, 0.033583737909793854, 0.024304021149873734, 0.026955369859933853, 0.03623508661985397, 0.030048608779907227, 0.03446752205491066, 0.0331418476998806, 0.02651347778737545, 0.027397260069847107, 0.02916482463479042, 0.03181617334485054, 0.026955369859933853, 0.028722934424877167, 0.026071585714817047, 0.019443217664957047, 0.02783915214240551, 0.015024304389953613, 0.02386212907731533, 0.020768890157341957, 0.015466195531189442, 0.020326999947428703, 0.013256738893687725, 0.011047282256186008, 0.015024304389953613, 0.01458241231739521, 0.016791868954896927, 0.01855943351984024, 0.011931064538657665, 0.011047282256186008, 0.011489173397421837, 0.013698630034923553, 0.011931064538657665, 0.007954043336212635, 0.012372956611216068, 0.01060539111495018, 0.00927971675992012, 0.008837825618684292, 0.007512152194976807, 0.01060539111495018, 0.008837825618684292, 0.004860804416239262, 0.009721608832478523, 0.009721608832478523, 0.009721608832478523, 0.00530269555747509, 0.005744586698710918, 0.006186478305608034, 0.006186478305608034, 0.004418912809342146, 0.0039770216681063175, 0.004860804416239262, 0.004860804416239262, 0.0035351302940398455, 0.0035351302940398455, 0.002651347778737545, 0.0039770216681063175, 0.0008837825735099614, 0.0013256738893687725, 0.002651347778737545, 0.0039770216681063175, 0.003093239152804017, 0.0013256738893687725, 0.0017675651470199227, 0.0013256738893687725, 0.0]"
